date,cot_noncomm_net,cot_noncomm_net_pct_oi,cot_comm_net,cot_comm_net_pct_oi,cot_noncomm_net_change_1w,cot_noncomm_net_ma_4w,cot_noncomm_trader_count
2021-07-20,195972,0.39951887792546686,-228548,-0.4659300334339069,5136.0,182963.75,241
2021-07-27,199388,0.39862691353433816,-228814,-0.4574569111152429,3416.0,192254.25,236
2021-08-03,196335,0.4042618029374278,-231284,-0.4762232247463776,-3053.0,195632.75,233
2021-08-10,168406,0.35288077915982163,-195641,-0.40994945854427195,-27929.0,190025.25,236
2021-08-17,191542,0.39453742134154507,-214000,-0.44079631708497685,23136.0,188917.75,233
2021-08-24,210653,0.4173536608319217,-234678,-0.46495289607417756,19111.0,191734.0,237
2021-08-31,216550,0.4270251403533335,-240512,-0.47427693630413736,5897.0,196787.75,238
2021-09-07,206039,0.40657139699904493,-235808,-0.4653137900278626,-10511.0,206196.0,234
2021-09-14,207760,0.41030421284629787,-234251,-0.4626211598164138,1721.0,210250.5,234
2021-09-21,187647,0.3808042373139326,-212644,-0.43153227197548527,-20113.0,204499.0,225
2021-09-28,168399,0.3430707047659405,-190151,-0.3873849463592322,-19248.0,192461.25,228
2021-10-05,182582,0.37740006490432815,-203702,-0.42105546012827905,14183.0,186597.0,231
2021-10-12,185539,0.38304272247936544,-207614,-0.42861625741666703,2957.0,181041.75,241
2021-10-19,193349,0.3978587331832567,-219190,-0.4510323597558717,7810.0,182467.25,239
2021-10-26,214560,0.42087588319988073,-239654,-0.4700996873246841,21211.0,194007.5,250
2021-11-02,215129,0.4238026382147135,-239877,-0.47255602660278634,569.0,202144.25,248
2021-11-09,250181,0.4381261766122324,-275489,-0.48244647782496386,35052.0,218304.75,260
2021-11-16,259780,0.42405307111189466,-287539,-0.4693656017185429,9599.0,234912.5,276
2021-11-23,234411,0.4187234179374552,-267834,-0.47842621685782827,-25369.0,239875.25,241
2021-11-30,225860,0.4246542375175795,-258603,-0.4862165048470673,-8551.0,242558.0,229
2021-12-07,217185,0.434972872401148,-245623,-0.491927811947359,-8675.0,234309.0,227
2021-12-14,202401,0.4018212896732042,-231411,-0.4594140664550365,-14784.0,219964.25,232
2021-12-21,205811,0.41092671200329045,-236029,-0.4712606270190837,3410.0,212814.25,235
2021-12-28,213156,0.41884648033451755,-245664,-0.48272392869494135,7345.0,209638.25,233
2022-01-04,211355,0.4204254083311286,-237458,-0.47234925415293294,-1801.0,208180.75,239
2022-01-11,199737,0.3654732889796456,-225073,-0.41183240746839983,-11618.0,207514.75,251
2022-01-18,194207,0.3601735150332713,-221068,-0.4099895401369426,-5530.0,204613.75,249
2022-01-25,220151,0.3848268942347023,-249746,-0.4365593502983859,25944.0,206362.5,258
2022-02-01,172142,0.33404161597109433,-201342,-0.39070422699197216,-48009.0,196559.25,251
2022-02-08,186706,0.36406144582541994,-211434,-0.41227902550883117,14564.0,193301.5,245
2022-02-15,213613,0.38237700149468806,-238875,-0.42759713234701824,26907.0,198153.0,246
2022-02-22,243148,0.39763331414516717,-269722,-0.44109123972997016,29535.0,203902.25,278
2022-03-01,257622,0.41848927875243663,-285809,-0.46427712800519816,14474.0,225272.25,268
2022-03-08,274388,0.4297371034076636,-306946,-0.4807283297468136,16766.0,247192.75,262
2022-03-15,261788,0.42387610203932935,-297441,-0.48160393779195443,-12600.0,259236.5,266
2022-03-22,248032,0.409840860158198,-281595,-0.4652993848223123,-13756.0,260457.5,253
2022-03-29,257596,0.44836655231053346,-285937,-0.497696341822144,9564.0,260451.0,251
2022-04-05,245541,0.4379452294235784,-278758,-0.49719084089279536,-12055.0,253239.25,253
2022-04-12,254287,0.44021785232645305,-288093,-0.49874229406255466,8746.0,251364.0,269
2022-04-19,239757,0.41682226417849727,-275525,-0.4790056362808196,-14530.0,249295.25,260
2022-04-26,218024,0.3908746201493407,-249294,-0.4469356472475954,-21733.0,239402.25,254
2022-05-03,199168,0.3553772832465862,-231852,-0.41369564325236735,-18856.0,227809.0,255
2022-05-10,193315,0.3382903401365306,-227756,-0.3985601464352775,-5853.0,212566.0,253
2022-05-17,175360,0.31553415527677614,-206879,-0.37224789296021993,-17955.0,196466.75,243
2022-05-24,183813,0.3467528645646654,-211947,-0.3998260698965097,8453.0,187914.0,243
2022-05-31,172589,0.33595796948544154,-200056,-0.38942463044214576,-11224.0,181269.25,236
2022-06-07,175268,0.35470018011454474,-199886,-0.40452107744925425,2679.0,176757.5,245
2022-06-14,154598,0.3107772345694896,-178569,-0.3589644109227751,-20670.0,171567.0,252
2022-06-21,163287,0.32639383060550575,-186929,-0.37365174423718106,8689.0,166435.5,253
2022-06-28,157693,0.31728654641301396,-182007,-0.36620758342471404,-5594.0,162711.5,245
2022-07-05,145660,0.29236667268822386,-165585,-0.3323598482567592,-12033.0,155309.5,256
2022-07-12,118121,0.21773737172645546,-137788,-0.25399037406934283,-27539.0,146190.25,238
2022-07-19,94955,0.1809404214289253,-112262,-0.21391957864729624,-23166.0,129107.25,236
2022-07-26,92690,0.19012748325692544,-108422,-0.22239725957150036,-2265.0,112856.5,239
2022-08-02,124326,0.2704803012733629,-135565,-0.2949315673481287,31636.0,107523.0,239
2022-08-09,142851,0.3149689112316444,-154554,-0.3407725889667946,18525.0,113705.5,228
2022-08-16,141164,0.31096131817781303,-153709,-0.3385959115340559,-1687.0,125257.75,230
2022-08-23,125847,0.2749179704737396,-138072,-0.3016239880112373,-15317.0,133547.0,242
2022-08-30,117734,0.25640891618481376,-129679,-0.2824235296679843,-8113.0,131899.0,245
2022-09-06,103857,0.22291310730873906,-114064,-0.24482086592202754,-13877.0,122150.5,254
2022-09-13,97344,0.20994060482149096,-110938,-0.2392586170455967,-6513.0,111195.5,251
2022-09-20,65722,0.14001427369273214,-75428,-0.16069195453722346,-31622.0,96164.25,266
2022-09-27,52081,0.1139475912405565,-62138,-0.13595121876511013,-13641.0,79751.0,258
2022-10-04,88385,0.20222392550307164,-96548,-0.22090078134831204,36304.0,75883.0,254
2022-10-11,94420,0.2188713360145574,-103728,-0.24044784941874617,6035.0,75152.0,253
2022-10-18,76956,0.17703202891182676,-90030,-0.20710787414797757,-17464.0,77960.5,248
2022-10-25,68032,0.14916942938834218,-80213,-0.1758779315546668,-8924.0,81948.25,247
2022-11-01,64623,0.13829728040815278,-74782,-0.16003817872092724,-3409.0,76007.75,255
2022-11-08,82338,0.16856271917882534,-91144,-0.18659040147726272,17715.0,72987.25,258
2022-11-15,126269,0.25500079770422746,-134308,-0.27123559336067743,43931.0,85315.5,241
2022-11-22,116113,0.25829177251513763,-130064,-0.2893255802572396,-10156.0,97335.75,214
2022-11-29,110003,0.2536612699781627,-119233,-0.2749451760707096,-6110.0,108680.75,212
2022-12-06,115125,0.27274342572850035,-130079,-0.3081710495143331,5122.0,116877.5,221
2022-12-13,125649,0.2875,-138529,-0.3169709866373787,10524.0,116722.5,232
2022-12-20,128848,0.2950809910844538,-142514,-0.3263781538200814,3199.0,119906.25,220
2022-12-27,136880,0.3110626306699391,-153776,-0.3494591400781747,8032.0,126625.5,218
2023-01-03,141666,0.31523855511768095,-159974,-0.3559779524825709,4786.0,133260.75,227
2023-01-10,150535,0.3126252546628482,-172478,-0.35819562675616123,8869.0,139482.25,241
2023-01-17,153240,0.3115786734117092,-175913,-0.3576790601401331,2705.0,145580.25,234
2023-01-24,157673,0.31539204723889686,-180554,-0.36116072946650213,4433.0,150778.5,244
2023-01-31,160281,0.3398361469080362,-180520,-0.3827479316939543,2608.0,155432.25,228
2023-02-07,128815,0.29292446930677307,-152966,-0.34784368568862206,-31466.0,150002.25,222
2023-02-14,105529,0.24765322118859653,-129072,-0.3029034347454684,-23286.0,138074.5,226
2023-02-21,107101,0.25340472449887375,-129355,-0.306058469459219,1572.0,125431.5,222
2023-02-28,108593,0.2543816908337042,-127487,-0.2986413361755956,1492.0,112509.5,217
2023-03-07,98474,0.21478644372418065,-118920,-0.25938221142311235,-10119.0,104924.25,233
2023-03-14,140331,0.3056894027847969,-155440,-0.3386020249899796,41857.0,113624.75,237
2023-03-21,158605,0.3375479383834815,-183568,-0.39067494690065846,18274.0,126500.75,233
2023-03-28,181630,0.37949399407869855,-201508,-0.4210266792865187,23025.0,144760.0,231
2023-04-04,195216,0.40960821835028705,-218250,-0.45793886594823247,13586.0,168945.5,259
2023-04-11,192745,0.4044447055713048,-216548,-0.4543915126309627,-2471.0,182049.0,256
2023-04-18,189893,0.39376137885844387,-216425,-0.4487780298349003,-2852.0,189871.0,248
2023-04-25,185264,0.39150565606317717,-211928,-0.4478528514884544,-4629.0,190779.5,246
2023-05-02,195567,0.39604174935804487,-217584,-0.4406282654656503,10303.0,190867.25,261
2023-05-09,195814,0.37732656840433876,-222515,-0.4287784395829279,247.0,191634.5,266
2023-05-16,179814,0.3445821643747413,-211557,-0.40541208664857653,-16000.0,189114.75,252
2023-05-23,160732,0.3355013776404776,-187023,-0.39037947733155215,-19082.0,182981.75,240
2023-05-30,169316,0.37666373758384036,-190005,-0.42268889803454834,8584.0,176419.0,222
2023-06-06,175641,0.4025684103405676,-198187,-0.4542437445708353,6325.0,171375.75,225
2023-06-13,160209,0.3700848698769687,-186062,-0.42980563550767154,-15432.0,166474.5,223
2023-06-20,162975,0.3720576115716252,-186537,-0.4258475882174337,2766.0,167035.25,230
2023-06-27,151910,0.35175669949358707,-175335,-0.4059986893931149,-11065.0,162683.75,219
2023-07-03,163097,0.3640046154223848,-184717,-0.412256758536188,11187.0,159547.75,219
2023-07-11,165754,0.34305523935674814,-187749,-0.3885775192996254,2657.0,160934.0,227
2023-07-18,193348,0.4010503957652291,-213715,-0.4432964671523157,27594.0,168527.25,239
2023-07-25,173639,0.3646529854507577,-198210,-0.416253654111085,-19709.0,173959.5,240
2023-08-01,164924,0.37535362087290586,-186845,-0.42524403538598443,-8715.0,174416.25,232
2023-08-08,142985,0.33426532229596573,-167554,-0.3917018695106357,-21939.0,168724.0,222
2023-08-15,121136,0.2793656064998351,-141930,-0.3273210319848897,-21849.0,150671.0,234
2023-08-22,101946,0.23695201969138083,-121036,-0.2813227066816351,-19190.0,132747.75,237
2023-08-29,123272,0.2783882783882784,-140594,-0.31750698951685385,21326.0,122334.75,228
2023-09-05,138006,0.31459951854688695,-158239,-0.36072281795966005,14734.0,121090.0,232
2023-09-12,123864,0.2807300649787748,-144810,-0.32820287338997917,-14142.0,121772.0,233
2023-09-19,135163,0.3085363793662316,-152932,-0.3490976492770694,11299.0,130076.25,224
2023-09-26,115815,0.2658624489233736,-134836,-0.3095266516688857,-19348.0,128212.0,246
2023-10-03,91226,0.21155032396005807,-111982,-0.2596828577126611,-24589.0,116517.0,244
2023-10-10,71433,0.16364985944984983,-90428,-0.20716656853738497,-19793.0,103409.25,233
2023-10-17,112738,0.25646695375823797,-127999,-0.291184104863495,41305.0,97803.0,234
2023-10-24,149385,0.32231442404784716,-165873,-0.35788908163529504,36647.0,106195.5,240
2023-10-31,163425,0.3434683737978344,-182707,-0.3839931232766158,14040.0,124245.25,240
2023-11-07,166216,0.343175450658309,-186091,-0.3842100807891863,2791.0,147941.0,238
2023-11-14,155376,0.31928718503022807,-177019,-0.3637620881401628,-10840.0,158600.5,239
2023-11-21,171705,0.3377167706798786,-190235,-0.3741623707538319,16329.0,164180.5,247
2023-11-28,200084,0.3956903677979979,-218592,-0.4322921816721974,28379.0,173345.25,254
2023-12-05,203544,0.41755270591565824,-226945,-0.4655578098299584,3460.0,182677.25,256
2023-12-12,188233,0.4005477306629158,-212808,-0.4528417518018296,-15311.0,190891.5,248
2023-12-19,201339,0.418407615912619,-227058,-0.471854913622733,13106.0,198300.0,240
2023-12-26,207718,0.42275559029028603,-232345,-0.4728773992913301,6379.0,200208.5,247
2024-01-02,207649,0.41499588299717804,-235478,-0.4706133934495687,-69.0,201234.75,245
2024-01-09,188614,0.3850451873944828,-217701,-0.4444247104720026,-19035.0,201330.0,242
2024-01-16,179893,0.36762824573808484,-207420,-0.42388225629120396,-8721.0,195968.5,238
2024-01-23,169474,0.36377803345124843,-192093,-0.4123299962221383,-10419.0,186407.5,232
2024-01-30,147791,0.3434380286665055,-170518,-0.39625123161867226,-21683.0,171443.0,231
2024-02-06,161738,0.38589810579760975,-180241,-0.4300452613922948,13947.0,164724.0,236
2024-02-13,131168,0.31170213777173655,-152980,-0.36353526040131934,-30570.0,152542.75,238
2024-02-20,140262,0.3445707421209985,-159411,-0.3916126005065555,9094.0,145239.75,242
2024-02-27,141636,0.3444497136395141,-158352,-0.3851019589245978,1374.0,143701.0,249
2024-03-05,191293,0.40561176889672956,-206792,-0.43847536979237345,49657.0,151089.75,269
2024-03-12,201602,0.3906583962624284,-218273,-0.42296296726911947,10309.0,168698.25,269
2024-03-19,201602,0.37679306677731117,-217530,-0.4065624141430566,0.0,184033.25,264
2024-03-26,199294,0.3957056798281319,-218340,-0.43352222411951347,-2308.0,198447.75,255
2024-04-02,207250,0.41446269835714783,-225714,-0.4513873751362377,7956.0,202437.0,272
2024-04-09,202419,0.4006599183712249,-224582,-0.44452845724781975,-4831.0,202641.25,257
2024-04-16,201923,0.3904209840427075,-222758,-0.43070575201133815,-496.0,202721.5,263
2024-04-23,202891,0.3930099622469002,-226872,-0.43946235246944787,968.0,203620.75,256
2024-04-30,204210,0.39286944175639826,-227498,-0.43767206434894024,1319.0,202860.75,255
2024-05-07,199567,0.37665877112686025,-227266,-0.4289373106721904,-4643.0,202147.75,256
2024-05-14,204496,0.39104162523520325,-232110,-0.44384570668053663,4929.0,202791.0,265
2024-05-21,229806,0.4331132642656962,-258663,-0.48749978797227994,25310.0,209519.75,257
2024-05-28,236585,0.4873720206826937,-260950,-0.5375646334177945,6779.0,217613.5,250
2024-06-04,237302,0.5302980191647597,-265931,-0.5942751537471396,717.0,227047.25,246
2024-06-11,233926,0.535474995250162,-260511,-0.5963301492250325,-3376.0,234404.75,232
2024-06-18,243084,0.5470614049893664,-267730,-0.6025273154868401,9158.0,237724.25,239
2024-06-25,246229,0.5445255313032132,-271488,-0.6003847940025211,3145.0,240135.25,233
2024-07-02,241543,0.531178941349812,-264799,-0.5823213775207265,-4686.0,241195.5,237
2024-07-09,254775,0.49344016547749087,-280629,-0.5435133753224719,13232.0,246407.75,249
2024-07-16,285024,0.49153764171475284,-309304,-0.5334096733360696,30249.0,256892.75,271
2024-07-23,273074,0.4771468410256052,-300925,-0.5258113666465143,-11950.0,263604.0,262
2024-07-30,246601,0.4826663587218201,-272857,-0.5340566122674266,-26473.0,264868.5,250
2024-08-06,238749,0.4967262740692195,-269034,-0.5597353556158912,-7852.0,260862.0,239
2024-08-13,267264,0.5283233703387418,-292502,-0.5782134611126926,28515.0,256422.0,261
2024-08-20,291253,0.5465772885166468,-316506,-0.5939681008581879,23989.0,260966.75,270
2024-08-27,294445,0.5643314250448962,-322319,-0.617754557180614,3192.0,272927.75,254
2024-09-03,287558,0.5625860827646654,-311887,-0.6101839823452075,-6887.0,285130.0,245
2024-09-10,282501,0.5522980404730391,-306899,-0.5999968719513745,-5057.0,288939.25,250
2024-09-17,310066,0.5767307073491472,-335127,-0.6233448096914775,27565.0,293642.5,258
2024-09-24,315390,0.5585682913006518,-339706,-0.6016328988381978,5324.0,298878.75,265
2024-10-01,299931,0.5626093823566376,-327524,-0.6143682225144296,-15459.0,301972.0,253
2024-10-08,278180,0.5346366438856387,-303976,-0.5842142082888091,-21751.0,300891.75,248
2024-10-15,286434,0.5292259142105419,-312658,-0.5776783338753068,8254.0,294983.75,259
2024-10-22,296204,0.5162506971556051,-324701,-0.565917805354155,9770.0,290187.25,271
2024-10-29,278653,0.48087728744296493,-303671,-0.5240513712577743,-17551.0,284867.75,265
2024-11-05,255329,0.4575509735965909,-283059,-0.5072432862513754,-23324.0,279155.0,243
2024-11-12,236451,0.4411555633501934,-265582,-0.49550637056164304,-18878.0,266659.25,247
2024-11-19,234367,0.46598283732841306,-262322,-0.5215646821167825,-2084.0,251200.0,229
2024-11-26,250338,0.5296365251978166,-272520,-0.5765666652562096,15971.0,244121.25,225
2024-12-03,259736,0.5621504631633625,-286275,-0.6195892130551467,9398.0,245223.0,230
2024-12-10,275586,0.5701629888320168,-296871,-0.6141997657992411,15850.0,255006.75,242
2024-12-17,262041,0.5616315630418521,-285233,-0.6113388959022313,-13545.0,261925.25,219
2024-12-24,247629,0.5446633204735113,-273336,-0.6012062131856434,-14412.0,261248.0,217
2024-12-31,247279,0.5392229122690717,-271296,-0.5915949967726741,-350.0,258133.75,206
2025-01-07,254911,0.5343564416624916,-278646,-0.5841108663160344,7632.0,252965.0,226
2025-01-14,279363,0.530637247918673,-302452,-0.5744937479462151,24452.0,257295.5,230
2025-01-21,300784,0.5264102963490594,-326608,-0.5716055843062583,21421.0,270584.25,242
2025-01-28,299409,0.518452654089575,-323722,-0.5605527224872512,-1375.0,283616.75,229
2025-02-04,302508,0.5581287222972524,-328175,-0.6054844613692888,3099.0,295516.0,246
2025-02-11,284504,0.5381005789464726,-309888,-0.586110958751246,-18004.0,296801.25,242
2025-02-18,268674,0.5143759692148642,-296071,-0.5668274845404246,-15830.0,288773.75,243
2025-02-25,261625,0.5108077449485434,-288100,-0.5624986576958446,-7049.0,279327.75,238
2025-03-04,243261,0.49719173462505367,-271115,-0.5541214462362295,-18364.0,264516.0,232
2025-03-11,236100,0.4617858064919926,-265188,-0.5186787566793669,-7161.0,252415.0,237
2025-03-18,257932,0.48341161168440266,-285168,-0.534456843202153,21832.0,249729.5,260
2025-03-25,249796,0.4883769125795238,-278598,-0.544687789599634,-8136.0,246772.25,254
2025-04-01,238434,0.4780669920159761,-265061,-0.531454888861264,-11362.0,245565.5,262
2025-04-08,200715,0.45057108479172464,-232183,-0.521211400145465,-37719.0,236719.25,243
2025-04-15,202210,0.442833115796666,-231912,-0.5078794992860709,1495.0,222788.75,246
2025-04-22,175378,0.3768725112871789,-202268,-0.43465685042043534,-26832.0,204184.25,260
2025-04-29,163318,0.36142855878265334,-190761,-0.4221608965450087,-12060.0,185405.25,245
2025-05-06,162497,0.3591776558638769,-192103,-0.42461771740043414,-821.0,175850.75,259
2025-05-13,161209,0.36568430412710223,-191207,-0.4337313595347086,-1288.0,165600.5,249
2025-05-20,163981,0.36602901785714287,-197648,-0.4411785714285714,2772.0,162751.25,242
2025-05-27,174184,0.3981002792900274,-207587,-0.47444336263364556,10203.0,165467.75,224
2025-06-03,187905,0.45175878309664114,-220826,-0.5309070276794065,13721.0,171819.75,247
2025-06-10,187481,0.449440599506644,-222718,-0.5339128308517702,-424.0,178387.75,244
2025-06-17,200648,0.4547634481226797,-237727,-0.5388020325737624,13167.0,187554.5,252
2025-06-24,195004,0.44832834434589086,-230560,-0.5300741680805963,-5644.0,192759.5,239
2025-07-01,201980,0.46149768542848135,-236069,-0.5393865585771669,6976.0,196278.25,234
2025-07-08,202968,0.4580181611394942,-238354,-0.5378703085227375,988.0,200150.0,233
2025-07-15,213115,0.47513995688146415,-250688,-0.5589089717321657,10147.0,203266.75,238
2025-07-22,253038,0.5170128906896488,-282337,-0.576877261591711,39923.0,217775.25,261
2025-07-29,223596,0.5021706467471742,-259079,-0.5818613436224759,-29442.0,223179.25,227
2025-08-05,237050,0.5271913300878245,-270146,-0.6007957353212631,13454.0,231699.75,238
2025-08-12,229485,0.5143650594416252,-263065,-0.589630888127813,-7565.0,235792.25,248
2025-08-19,212590,0.4847665326617124,-249965,-0.5699923154277479,-16895.0,225680.25,253
2025-08-26,214311,0.4829434829637642,-250965,-0.5655421849648459,1721.0,223359.0,245
2025-09-02,249530,0.506240515471447,-273898,-0.5556777329643666,35219.0,226479.0,285
2025-09-09,261740,0.5135933284277655,-273375,-0.5364238410596026,12210.0,234542.75,275
2025-09-16,266410,0.5160774164553553,-302371,-0.5857394410533473,4670.0,247997.75,274
2025-09-23,266749,0.5044526266620524,-298403,-0.564313932400258,339.0,261107.25,283
2025-09-30,252908,0.512220808995682,-288236,-0.5837714785680145,-13841.0,261951.75,278
2025-10-07,231956,0.47770919702857945,-263772,-0.5432336750013902,-20952.0,254505.75,280
2025-10-14,203916,0.41976335356163597,-236867,-0.4875933534792955,-28040.0,238882.25,266
2025-10-21,176609,0.373838165534555,-210117,-0.4447664265559744,-27307.0,216347.25,261
2025-10-28,204664,0.44772292735856073,-237027,-0.5185202199850368,28055.0,204286.25,252
2025-11-04,202307,0.44917284452230133,-236542,-0.5251832264281227,-2357.0,196874.0,239
2025-11-10,207069,0.450152935780016,-244823,-0.5322273840916354,4762.0,197662.25,243
2025-11-18,210339,0.4456778535150746,-245585,-0.5203590188006009,3270.0,206094.75,248
2025-11-25,204588,0.47254853954072795,-241403,-0.5575822388935341,-5751.0,206075.75,236
2025-12-02,217560,0.5198690530239671,-255348,-0.6101651174460561,12972.0,209889.0,242
2025-12-09,223886,0.5175729190025176,-262579,-0.6070222322912645,6326.0,214093.25,248
2025-12-16,233978,0.49667050879550323,-274358,-0.5823860681436575,10092.0,220003.0,264
2025-12-23,240700,0.4891252441054007,-283526,-0.5761517405908926,6722.0,229031.0,254
2025-12-30,231173,0.4797454063992894,-275246,-0.571208593260367,-9527.0,232434.25,237
2026-01-06,227632,0.4663481631415483,-272035,-0.5573162936678986,-3541.0,233370.75,246
2026-01-13,251238,0.47632120275663326,-297106,-0.563282175730631,23606.0,237685.75,256
2026-01-20,244770,0.4635760335148976,-289689,-0.5486492526571768,-6468.0,238703.25,263
2026-01-27,205396,0.4204944898590067,-248285,-0.508298479106913,-39374.0,232259.0,244
2026-02-03,165604,0.4042138766982187,-207778,-0.5071541199041235,-39792.0,216752.0,235
2026-02-10,160012,0.3956863530592916,-197738,-0.48897725221382277,-5592.0,193945.5,221
2026-02-17,159915,0.39283626233793034,-196782,-0.4834012154918713,-97.0,172731.75,229
2026-02-24,159177,0.378828698040373,-200806,-0.47790243275532984,-738.0,161177.0,223
2026-03-03,160145,0.39079867932033313,-200583,-0.48947873173755274,968.0,159812.25,215
2026-03-10,163132,0.3940805302979061,-202976,-0.4903323058489308,2987.0,160592.25,221
2026-03-17,159869,0.38860880725738234,-198648,-0.48287261660524855,-3263.0,160580.75,231
2026-03-24,168327,0.4167283530358359,-203828,-0.504618431639537,8458.0,162868.25,222
2026-03-31,163202,0.4515714882584551,-201640,-0.5579274450829946,-5125.0,163632.5,197
2026-04-07,156305,0.4404483807065547,-193751,-0.5459666306917608,-6897.0,161925.75,205
2026-04-14,162526,0.44862728211243424,-201082,-0.5550550136084842,6221.0,162590.0,213
2026-04-21,164006,0.44829735240896346,-202940,-0.5547203437549543,1480.0,161509.75,217
2026-04-28,159571,0.43182150299028493,-194813,-0.5271912970530133,-4435.0,160602.0,210
2026-05-05,163303,0.4438401661176522,-198935,-0.5406841481578117,3732.0,162351.5,214
2026-05-12,171622,0.4558401682886405,-210258,-0.5584601164421401,8319.0,164625.5,216
2026-05-19,159833,0.42136162920978054,-191629,-0.505184208791933,-11789.0,163582.25,215
2026-05-26,154260,0.4363926458814843,-185766,-0.5255213033503164,-5573.0,162254.5,192
2026-06-02,176020,0.5398525388588323,-206345,-0.632859175836983,21760.0,165433.75,195
2026-06-09,173837,0.5224896230639988,-201036,-0.6042397410349585,-2183.0,165987.5,202
2026-06-16,180220,0.531105413609171,-207563,-0.6116847906168037,6383.0,171084.25,217
2026-06-23,181339,0.514923317630556,-205404,-0.5832573750521769,1119.0,177854.0,213
2026-06-30,194019,0.5250269929453024,-221070,-0.5982286133338385,12680.0,182353.75,198
